data,retorno_liquido,retorno_bruto,custo,giro,alavancagem,n_views,n_taticas,benchmark_spy,acum_estrategia,acum_spy,excesso_acum,dd_estrategia,dd_spy
2025-02-28,0.020039008533346406,0.02041891544861596,0.0003799069152695551,1.8995345763477753,2.0,2,1,0.015605595005157014,-0.005900807147878662,-0.010969128813379747,0.005068321665501085,-0.0274940809206915,-0.030590539090809
2025-03-03,-0.01787378336938106,-0.01754299355994836,0.0003307898094327032,1.6539490471635159,2.0000000000000004,3,1,-0.017520080316040132,-0.023669120768594065,-0.02829702911161247,0.004627908343018405,-0.04487644104375599,-0.04757467070506716
2025-03-04,-0.012015080197486521,-0.012001658826602554,1.3421370883967602e-05,0.067106854419838,2.0,3,1,-0.01183676164866676,-0.03539981458184194,-0.03979884557131974,0.0043990309894778035,-0.056352327203124,-0.05884830231608429
2025-03-05,0.009097151077424478,0.009113657543392013,1.6506465967535015e-05,0.08253232983767507,2.0,3,1,0.010747730837302738,-0.02662470096578129,-0.02947886201385297,0.0028541610480716795,-0.04776782175983074,-0.04873305719230714
2025-03-06,-0.016688512938004236,-0.01668330955372204,5.203384282194949e-06,0.026016921410974746,1.9999999999999998,3,1,-0.01775115672124894,-0.04286888723724758,-0.046706734835529895,0.003837847598282318,-0.06365916078637579,-0.06561914577782979
2025-03-07,0.005301942079517115,0.005331313563745955,2.937148422884015e-05,0.14685742114420075,2.0000000000000004,4,1,0.005604885844907148,-0.037794233514875764,-0.04136363490756423,0.003569401392688465,-0.058694735890178706,-0.060382047754247714
2025-03-10,-0.027858530533700042,-0.02748047348949298,0.0003780570442070638,1.890285221035319,2.0000000000000004,3,1,-0.026635619444153158,-0.0645998722402038,-0.06689750831349262,0.0022976360732888113,-0.08491811733191479,-0.08540935395315996
2025-03-11,-0.008014994531833838,-0.007976573535266589,3.8420996567249975e-05,0.19210498283624985,2.0,3,1,-0.008312669692227548,-0.07209709914927531,-0.07465408111587701,0.0025569819666017013,-0.09225249361767973,-0.0930120438973483
2025-03-12,0.0009248275616767651,0.0013129418652233914,0.00038811430354662626,1.940571517733131,2.0,2,1,0.005306375691130905,-0.07123894897200878,-0.06974384802602307,-0.0014951009459857056,-0.09141298370473405,-0.08819922505493671
2025-03-13,-0.012799936070878067,-0.012431836452967445,0.0003680996179106217,1.8404980895531085,1.9999999999999998,3,1,-0.013330436330021067,-0.08312703105028851,-0.08214456843052254,-0.000982462619765978,-0.10304283942814318,-0.10035392723100567
2025-03-14,0.021187829489504713,0.0211921888666623,4.359377157587525e-06,0.021796885787937623,2.0,3,1,0.02065567864541107,-0.06370048292064612,-0.06318564159307827,-0.0005148413275678498,-0.08403826405055648,-0.08177112705728318
2025-03-17,0.009105640180411488,0.009110326663116775,4.686482705288325e-06,0.023432413526441626,2.0,3,1,0.007711337640769589,-0.05517487641702845,-0.05596154976868151,0.0007866733516530555,-0.07569784606397567,-0.07469035418651848
2025-03-18,-0.011299289004922964,-0.011297384824816183,1.9041801067812036e-06,0.009520900533906017,2.0,3,1,-0.010808379622018083,-0.06585072854750451,-0.06616507571656327,0.0003143471690587596,-0.08614180322917164,-0.08469145210638573
2025-03-19,0.008714075359206331,0.00872211300526897,8.037646062637434e-06,0.04018823031318717,1.99209874034733,3,1,0.010890845995021214,-0.05771048139931978,-0.05599482337142003,-0.0017156580278997469,-0.07817837403488226,-0.07472296767334985
2025-03-20,-0.0034191597207712076,-0.0034070819316832993,1.207778908790825e-05,0.06038894543954125,2.0,3,1,-0.0028916989401738258,-0.060932319766624166,-0.05872460214019548,-0.0022077176264286846,-0.08133022940811807,-0.07739859028709606
2025-03-21,-0.0002704978480300898,-0.0002669945636667076,3.5032843633822072e-06,0.017516421816911036,1.999490960606967,3,1,0.0003300017356377971,-0.0611863355532819,-0.05841397962518857,-0.0027723559280933285,-0.08157872760411344,-0.07709413022058886
2025-03-24,0.01725683306562593,0.01725792220694699,1.0891413210567035e-06,0.0054457066052835176,1.9979391765077572,3,1,0.017908266296636555,-0.0449853848661963,-0.041551806431126215,-0.0034335784350700838,-0.0657296850224578,-0.060566486137850206
2025-03-25,0.001326826315256986,0.0013318020714112538,4.975756154267766e-06,0.024878780771338826,1.9981134714199653,3,1,0.002403929606058286,-0.04371824634338173,-0.039247764442732924,-0.004470481900648804,-0.06449007058298217,-0.05830815410095358
2025-03-26,-0.01267542442320419,-0.012672963922480643,2.4605007235476705e-06,0.012302503617738351,1.9982635851607373,3,1,-0.011938228305225729,-0.055839523439145444,-0.05071744397557154,-0.005122079463573903,-0.07634805599046479,-0.0695502863504659
2025-03-27,-0.004934388315968818,-0.004930160907722256,4.227408246561265e-06,0.021137041232806325,1.9993044315292559,3,1,-0.0026558447361686444,-0.06049837786308687,-0.05323859105512574,-0.007259786807961133,-0.08090571335100727,-0.07202141632473158
2025-03-28,-0.02052956074042599,-0.020527850647559527,1.7100928664645886e-06,0.008550464332322942,2.0,3,1,-0.020138214540216803,-0.07978593348047536,-0.07230467542685559,-0.007481258053619766,-0.0997743153349463,-0.09070924813151071
2025-03-31,0.006276893409130382,0.00628303847934881,6.14507021842815e-06,0.030725351092140748,1.9994436507786215,3,1,0.006712800625198856,-0.0740098478713499,-0.06607724167206697,-0.007932606199282932,-0.0941236946681423,-0.08460536060388046
2025-04-01,0.004555026166489701,0.004556111021615313,1.08485512561168e-06,0.0054242756280584,2.0,3,1,0.0028245533885180585,-0.06979193849849208,-0.06343932698041765,-0.006352611518074425,-0.0899974043937527,-0.08201977957334283
2025-04-02,0.005473793136965163,0.005860035624875083,0.00038624248790991946,1.9312124395495973,1.9737674370145788,2,1,0.006328297594604848,-0.0647001719954956,-0.0575124923261463,-0.007187679669349301,-0.08501623843130279,-0.076210527552522
2025-04-03,-0.05360340190080574,-0.053216942366165663,0.000386459534640073,1.932297673200365,2.0,3,1,-0.04928080108999533,-0.11483542457377549,-0.1039590317216269,-0.010876392852148586,-0.13406248073538074,-0.12173561279323786
2025-04-04,-0.053745238484730735,-0.05373210902785867,1.3129456872067489e-05,0.06564728436033744,2.0,4,1,-0.05854299254528794,-0.16240880577829342,-0.15641595144782028,-0.005992854330473141,-0.1806024992211338,-0.17315183826627512
2025-04-07,-0.0006338086703739392,-0.0006201203747313531,1.3688295642586135e-05,0.06844147821293067,2.0,3,1,-0.0017812496995063265,-0.16293967833942002,-0.15791858528081215,-0.005021093058607873,-0.18112184046161028,-0.1746246613059007
2025-04-08,-0.01877707391239261,-0.01877253676926561,4.537143127001885e-06,0.022685715635009426,2.0,3,1,-0.01566269392150721,-0.17865722186837185,-0.1711078487365486,-0.007549373131823245,-0.19649797618850662,-0.1875522626062267
2025-04-09,0.10537359276481778,0.10537670782665662,3.1150618388340643e-06,0.015575309194170321,2.0,3,1,0.10501925332407813,-0.0921093824452055,-0.08405821392467216,-0.008051168520533336,-0.11183008114568727,-0.102229607860296
2025-04-10,-0.0350334800359207,-0.034668610944455114,0.00036486909146558655,1.8243454573279327,1.0978679205234583,3,1,-0.043818954699414436,-0.12391595027011104,-0.12419382555600766,0.0002778752858966227,-0.14294576426637506,-0.14156896800394125
2025-04-11,0.026962510511204265,0.02715348573897029,0.00019097522776602438,0.9548761388301219,2.0,2,1,0.01784277577362925,-0.10029452487057045,-0.10856701236424349,0.008272487493673042,-0.119837430426735,-0.12625217558291035
2025-04-14,0.012317460573331935,0.01234765107906096,3.0190505729026525e-05,0.15095252864513262,2.0,2,1,0.00970139106478829,-0.08921243815305291,-0.09991887234313646,0.010706434190083547,-0.10899606267789386,-0.11777560624623229
2025-04-15,-0.004166386832420976,-0.004062279191709198,0.00010410764071177794,0.5205382035588897,1.8984234209019535,2,1,-0.002800907238158734,-0.09300713145786488,-0.10243991608852066,0.009432784630655777,-0.11270832974998801,-0.12024663493637733
2025-04-16,-0.02108159906492284,-0.020947230885347636,0.00013436817957520347,0.6718408978760173,1.9043208197271755,2,1,-0.022227850695285878,-0.11212799146721442,-0.12239074762375324,0.010262756156538821,-0.1314138569958445,-0.13980166138368688
2025-04-17,-0.008862771945185028,-0.008493811975408086,0.00036895996977694145,1.844799848884707,1.9650127976459293,2,1,0.0014267171117980926,-0.11999699859535384,-0.12113864748591574,0.0011416488905618971,-0.13911193789603815,-0.13857440169444268
2025-04-21,-0.014719019380983163,-0.014670696260765281,4.83231202178815e-05,0.2416156010894075,2.0,2,1,-0.02380276591259234,-0.1329497798283522,-0.1420579785294328,0.009108198701080594,-0.15178336596700337,-0.15907871356202474
2025-04-22,0.015572034698230763,0.015624585583729178,5.255088549841437e-05,0.26275442749207184,2.0,2,1,0.02601794197538787,-0.11944804371473083,-0.11973609279656461,0.0002880490818337744,-0.13857490711022524,-0.13719967232561292
2025-04-23,0.017339464286669316,0.017376832543621393,3.736825695207714e-05,0.1868412847603857,1.9675448470412364,2,1,0.01549536109982208,-0.10417974451616563,-0.10609608569130713,0.0019163411751415005,-0.12363825747642221,-0.12383026969125355
2025-04-24,0.02208682925081802,0.022202694162160724,0.00011586491134270172,0.5793245567135086,1.6961397279295585,2,1,0.021048912949868326,-0.08439391549386999,-0.08728038001347693,0.002886464519606946,-0.10428220530735455,-0.10538784930867517
2025-04-25,0.009159419520337045,0.009293356754390369,0.00013393723405332345,0.6696861702666173,1.9753986612418313,2,1,0.007225311311978455,-0.07600749525050521,-0.08068569661852365,0.004678201368018442,-0.09607795025393351,-0.0989239980164518
2025-04-28,-0.0005409576189975055,-0.0005171835067334452,2.377411226406036e-05,0.11887056132030178,1.9110729764219576,2,1,0.000381272763119167,-0.07650733603584603,-0.08033518711389842,0.003827851078052391,-0.0965669337737235,-0.09858044227939511
2025-04-29,0.005185399924425766,0.0052369241081340785,5.152418370831209e-05,0.25762091854156044,2.0,2,1,0.006299389544388578,-0.07171865724591853,-0.07454186020726161,0.0028232029613430853,-0.09188227202039001,-0.09290204934238255
2025-04-30,0.004649040666931548,0.004657004497740512,7.963830808964043e-06,0.03981915404482021,2.0,2,1,0.00039694175083582195,-0.067403039533101,-0.07417450723292707,0.0067714676998260614,-0.08766039577265139,-0.092541984293669
2025-05-01,0.011365798089707144,0.011371194858950395,5.3967692432507235e-06,0.026983846216253618,1.9999999999999998,2,1,0.007086979683865069,-0.056803330781359684,-0.06761320077488242,0.010809869993522736,-0.07729092804176008,-0.08611084777239764
2025-05-02,0.007808800766819915,0.007831338408256658,2.2537641436742434e-05,0.11268820718371217,2.0,2,1,0.014844024038501491,-0.04943809590750314,-0.05377282871400335,0.004334732806500208,-0.07008567673310084,-0.07254505522820542
2025-05-05,-0.000894858698166736,-0.0007725746472365918,0.0001222840509301442,0.611420254650721,2.0,2,1,-0.005734324797424639,-0.0502887144955263,-0.059198802646305615,0.008910088150779316,-0.07091781865382607,-0.07786338311650443
2025-05-06,-0.005038603472258498,-0.004954764572169585,8.38389000889131e-05,0.4191945004445655,2.0,2,1,-0.008358326594873233,-0.055073933076312254,-0.0670623263146356,0.011988393238323347,-0.07559909535877041,-0.08557090212550822
2025-05-07,0.0046167017451642514,0.004736838646056719,0.00012013690089246683,0.6006845044623341,1.9999999999999996,2,1,0.00420552756227166,-0.050711491254094576,-0.06313883121407016,0.01242733995997558,-0.071331412089082,-0.08172524535065373
2025-05-08,0.0029357782368346712,0.0030856771638950644,0.0001498989270603931,0.7494946353019655,1.8802776570942816,2,1,0.006967762571935099,-0.04792459070964117,-0.056611005027104144,0.008686414317462976,-0.06860504705946113,-0.07532692488445514
2025-05-09,-0.0012686766667678172,-0.0012326350934758314,3.604157329198573e-05,0.18020786645992865,1.7915114855397842,2,1,-0.0012742213508586397,-0.04913246656641124,-0.05781309142666369,0.00868062486025245,-0.06978668610380212,-0.07650516305933153
2025-05-12,0.02356039886928826,0.023614433534108078,5.403466481982008e-05,0.2701733240991004,1.9256355545666457,2,1,0.03304754271395138,-0.026729648206859524,-0.02667612932106056,-5.3518885798964355e-05,-0.04787048939488514,-0.04598592798942114
2025-05-13,0.00840158302809687,0.008455851618182903,5.42685900860331e-05,0.2713429504301655,1.8916318297718122,2,1,0.006603860821533747,-0.018552636537484513,-0.020248433944820343,0.0016957974073358306,-0.039871094258035145,-0.0396857518360787
2025-05-14,0.0004916733865112503,0.0008190776059111144,0.00032740421939986416,1.6370210969993206,1.9833715257642741,3,1,0.001277977174232836,-0.018070084988608404,-0.018996333806982957,0.0009262488183745532,-0.03939902442746168,-0.03845849214683461
2025-05-15,0.00483072236475051,0.004846006546410554,1.5284181660043607e-05,0.07642090830021803,1.983669256160615,3,1,0.004884285649128461,-0.013326654187545195,-0.014204831678453989,0.0008781774909087936,-0.034758627811162235,-0.03376204875898603
2025-05-16,0.005586529538502507,0.00560258545382418,1.6055915321673024e-05,0.08027957660836511,1.9847285782867534,3,1,0.00633404459345166,-0.007814574396310836,-0.007960761122296156,0.00014618672598532,-0.029366278373644583,-0.0276418544879401
2025-05-19,0.000508884384791146,0.0005177416016486658,8.857216857519838e-06,0.044286084287599184,1.9873254640131182,3,1,0.0010940280836999605,-0.007309666726403763,-0.006875442334831616,-0.00043422439157214665,-0.02887233802935718,-0.026578067369335545
2025-05-20,-0.0038506474610676975,-0.003843235451273782,7.41200979391537e-06,0.03706004896957685,1.9889438016956476,3,1,-0.0033622573759429786,-0.011132167237850155,-0.010214582704071384,-0.0009175845337787703,-0.032611808295297084,-0.029850962442227624
2025-05-21,-0.015807616634540115,-0.015765304661698273,4.231197284184186e-05,0.2115598642092093,1.980401802213406,3,1,-0.016850775346555102,-0.026763810840382707,-0.026893234412221356,0.0001294235718386494,-0.04790390996654592,-0.046198725926790196
2025-05-22,-7.515360662150313e-05,-1.6805634113999237e-05,5.834797250750389e-05,0.29173986253751943,2.0,3,1,0.00039470808698149895,-0.026836953050092593,-0.026509141302347494,-0.00032781174774509925,-0.047975463421562115,-0.04582225285054031
