data,retorno_liquido,retorno_bruto,custo,giro,alavancagem,n_views,n_taticas,benchmark_spy,acum_estrategia,acum_spy,excesso_acum,dd_estrategia,dd_spy
2025-09-24,-0.0038168982017029495,-0.003814962773499301,1.9354282036486024e-06,0.009677141018243011,1.9927572649781722,3,1,-0.003181757023221321,0.12044886575746472,0.1100632911457804,0.010385574611684323,-0.009547503161531634,-0.008607816379381128
2025-09-25,-0.005729384721201783,-0.005728299436666397,1.0852845353863602e-06,0.005426422676931801,1.9922438656932606,3,1,-0.004613374905433676,0.11402938314510602,0.10494215301496523,0.009087230130140789,-0.0152221865639941,-0.013181480200739726
2025-09-26,0.005864306865935327,0.0058693897895137235,5.082923578396676e-06,0.02541461789198338,1.9958817690697137,3,1,0.0057290340826092745,0.12056239330553775,0.11127240426889973,0.009289989036638024,-0.009447147271240408,-0.007527963267459636
2025-09-29,0.0023284505803375082,0.002329619616837,1.1690364994917654e-06,0.005845182497458827,1.9964586718251975,3,1,0.0028104467833012237,0.12317156746053448,0.11439557622284857,0.00877599123768591,-0.007140693906449114,-0.004738673424308337
2025-09-30,0.004398326618693548,0.004399596724789313,1.2701060957651055e-06,0.006350530478825527,1.9969796536280555,3,1,0.003766834755358328,0.12811164286305599,0.11859332021058244,0.009518322652473543,-0.0027737743918401225,-0.000989688468698957
2025-10-01,0.004214437909268574,0.004220730066100119,6.292156831545197e-06,0.031460784157725984,1.996809272498209,3,1,0.0034075722246513784,0.13286599933662524,0.12240500773921248,0.010460991597412761,0.0,0.0
2025-10-02,0.0005903138859118275,0.0005946598610281328,4.3459751163053456e-06,0.02172987558152673,1.9930579470545895,3,1,0.0011517326256851312,0.13353474586691094,0.12369771820585806,0.009837027661052877,0.0,0.0
2025-10-03,-0.0005080841151553147,-0.0005064329406991052,1.6511744562093993e-06,0.008255872281046996,1.9930229761707479,3,1,-1.4805406382656372e-05,0.1329588148685592,0.12368108140448886,0.009277733464070348,-0.0005080841151554605,-1.480540638254535e-05
2025-10-06,0.004519096839359917,0.004523233636385274,4.1367970253571485e-06,0.020683985126785744,1.9940903002695487,3,1,0.003586271966467658,0.13807876546795672,0.1277109073659799,0.010367858101976823,0.0,0.0
2025-10-07,-0.003292311911513719,-0.0032882050207236726,4.106890790046713e-06,0.020534453950233567,1.9937208988391302,3,1,-0.0037075138893177817,0.13433185519216573,0.12352990351378534,0.010801951678380384,-0.00329231191151369,-0.0037075138893177817
2025-10-08,0.006755395054799119,0.006756832989353336,1.4379345542173184e-06,0.0071896727710865915,1.993723241390098,3,1,0.005963055269571305,0.14199471499723204,0.13022957442545424,0.011765140571777799,0.0,0.0
2025-10-09,-0.0033079778986018346,-0.003305811046147225,2.1668524546096927e-06,0.010834262273048463,1.9937348989205164,3,1,-0.002896974724933221,0.13821702171970118,0.12695532791497177,0.011261693804729411,-0.0033079778986017105,-0.00289697472493311
2025-10-10,-0.02769003083409926,-0.02768659132415877,3.4395099404915386e-06,0.017197549702457692,1.997118551526396,3,1,-0.027027862178845674,0.10669975729238601,0.0964961346303701,0.01020362266201591,-0.03090641072269018,-0.02984653787017766
2025-10-13,0.017134060969386678,0.017142804812494198,8.743843107519403e-06,0.043719215537597014,1.9950971099899604,3,1,0.015344118135168339,0.12566201840863922,0.11332090085489388,0.01234111755374534,-0.014301902078970974,-0.014960388538015179
2025-10-14,-0.0030235231232647723,-0.003017306243321739,6.216879943033085e-06,0.031084399715165422,1.9954693353966628,3,1,-0.0012216462876413203,0.12225855326699975,0.11196081650941103,0.010297736757588716,-0.01728218307059337,-0.016163758522537375
2025-10-15,0.004953216960056639,0.004955698447795881,2.4814877392413646e-06,0.012407438696206821,1.9968271727963565,3,1,0.004439529909605389,0.12781734336661033,0.11689739981261371,0.010919943553996614,-0.01241456851282896,-0.011795988102344501
2025-10-16,-0.0066402727797394345,-0.006634000367506846,6.272412232587885e-06,0.03136206116293942,1.9986582616909867,3,1,-0.006810134562330372,0.1203283285609349,0.10929117822757295,0.011037150333361945,-0.018972405171200468,-0.018525790398402187
2025-10-17,0.004285806406974395,0.004289223804335016,3.417397360621355e-06,0.017086986803106774,1.9971443476021837,3,1,0.005676205164253156,0.12512983888939622,0.11558774254208881,0.009542096347307405,-0.014767910819864616,-0.01295474142128028
2025-10-20,0.009879431913918423,0.00988357674324684,4.144829328417277e-06,0.020724146642086386,2.0,3,1,0.010400500262923273,0.13624548252702207,0.12719041315171187,0.009055069375310199,-0.005034377475401808,-0.0026889769499151006
2025-10-21,0.0002940895591896715,0.00029624670827948927,2.157149089817756e-06,0.010785745449088778,1.9989116280139494,3,1,-1.494287878323064e-05,0.13657964046010962,0.12717356968200244,0.009406070778107178,-0.0047417684740647115,-0.002703879647641738
2025-10-22,-0.004358011205324256,-0.004353791332644672,4.219872679583479e-06,0.021099363397917396,2.0,3,1,-0.005198916065879078,0.13162641365124106,0.12131348890154836,0.010312924749692698,-0.009079114999245963,-0.007888738470180567
2025-10-23,0.0061411791476236825,0.00614292379184627,1.7446442225874598e-06,0.008723221112937298,1.9992530380796194,3,1,0.005929962705964353,0.13857593418565606,0.12796283607242942,0.010613098113226638,-0.0029936923233346846,-0.002005555689141403
2025-10-24,0.01319768390374514,0.013581110246075351,0.00038342634233021113,1.9171317116510556,2.0,3,1,0.008172554694480416,0.15360249946544968,0.13718117404357266,0.01642132542187702,0.0,0.0
2025-10-27,0.012192472093214288,0.012289973389134711,9.7501295920423e-05,0.48750647960211496,1.9071337586788277,2,1,0.011797664492784632,0.1676677657468444,0.15059725600244955,0.017070509744394835,0.0,0.0
2025-10-28,0.00794949449521296,0.00796402822390148,1.45337286885205e-05,0.0726686434426025,1.8972845050473264,2,1,0.002656016019079832,0.17695013422288652,0.15365326074590135,0.02329687347698517,0.0,0.0
2025-10-29,0.009480814512175603,0.009723145977020018,0.00024233146484441563,1.211657324222078,1.3860225195942206,0,1,0.0004803706386860007,0.188108580135534,0.15420744189958802,0.03390113823594598,0.0,0.0
2025-10-30,-0.009908036292716721,-0.009510632778457337,0.00039740351425938497,1.9870175712969247,1.999999999999997,2,0,-0.010998187142508109,0.176336757203863,0.14151325245230084,0.03482350475156215,-0.009908036292716749,-0.010998187142508109
