data,view,mercado,familia,evento,dias_corridos_ate_evento,selecionado,ativa,motivo_inativa,c_nivel1,fator_estabilidade,fator_coerencia,volume_notional,tem_portao,n_pontos_janela,n_slots_esperados_janela
2024-08-10,2.3_fed,FOMC_11827,,2024-11-07,89.000000,False,True,,1.036752,1.013939,1.022500,,True,6,6
2024-08-10,2.3_fed,FOMC_11878,,2024-12-18,130.000000,False,True,,1.070227,1.052854,1.016500,,True,6,6
2024-08-11,2.3_fed,FOMC_11696,,2024-09-18,38.000000,True,True,,1.224036,1.070429,1.143500,52514.498411,True,6,6
2024-08-11,2.3_fed,FOMC_11827,,2024-11-07,88.000000,False,True,,1.033380,1.016606,1.016500,,True,6,6
2024-08-11,2.3_fed,FOMC_11878,,2024-12-18,129.000000,False,True,,1.226224,1.060289,1.156500,,True,6,6
2024-08-12,2.3_fed,FOMC_11696,,2024-09-18,37.000000,True,True,,1.096093,1.074074,1.020500,66984.436147,True,6,6
2024-08-12,2.3_fed,FOMC_11827,,2024-11-07,87.000000,False,True,,1.172370,1.036120,1.131500,,True,6,6
2024-08-12,2.3_fed,FOMC_11878,,2024-12-18,128.000000,False,True,,1.072117,1.019123,1.052000,,True,6,6
2024-08-13,2.3_fed,FOMC_11696,,2024-09-18,36.000000,True,True,,1.078891,1.076200,1.002500,111989.748080,True,6,6
2024-08-13,2.3_fed,FOMC_11827,,2024-11-07,86.000000,False,True,,1.059155,1.055460,1.003500,,True,6,6
2024-08-13,2.3_fed,FOMC_11878,,2024-12-18,127.000000,False,True,,1.073815,1.016389,1.056500,,True,6,6
2024-08-14,2.3_fed,FOMC_11696,,2024-09-18,35.000000,True,True,,1.027539,1.017869,1.009500,176057.647799,True,6,6
2024-08-14,2.3_fed,FOMC_11827,,2024-11-07,85.000000,False,True,,1.074820,1.057894,1.016000,,True,6,6
2024-08-14,2.3_fed,FOMC_11878,,2024-12-18,126.000000,False,True,,1.010714,1.004686,1.006000,,True,6,6
2024-08-15,2.3_fed,FOMC_11696,,2024-09-18,34.000000,True,True,,1.035905,1.033837,1.002000,72685.193672,True,6,6
2024-08-15,2.3_fed,FOMC_11827,,2024-11-07,84.000000,False,True,,1.078069,1.024780,1.052000,,True,6,6
2024-08-15,2.3_fed,FOMC_11878,,2024-12-18,125.000000,False,True,,1.018977,1.017451,1.001500,,True,6,6
2024-08-16,2.3_fed,FOMC_11696,,2024-09-18,33.000000,True,True,,1.061534,1.048946,1.012000,36591.276622,True,6,6
2024-08-16,2.3_fed,FOMC_11827,,2024-11-07,83.000000,False,True,,1.025635,1.025122,1.000500,,True,6,6
2024-08-16,2.3_fed,FOMC_11878,,2024-12-18,124.000000,False,True,,1.020436,1.017383,1.003000,,True,6,6
2024-08-17,2.3_fed,FOMC_11696,,2024-09-18,32.000000,True,True,,1.032242,1.027106,1.005000,64923.996054,True,6,6
2024-08-17,2.3_fed,FOMC_11827,,2024-11-07,82.000000,False,True,,1.028796,1.009118,1.019500,,True,6,6
2024-08-17,2.3_fed,FOMC_11878,,2024-12-18,123.000000,False,True,,1.023631,1.014500,1.009000,,True,6,6
2024-08-18,2.3_fed,FOMC_11696,,2024-09-18,31.000000,True,True,,1.018365,1.010785,1.007500,57839.816403,True,6,6
2024-08-18,2.3_fed,FOMC_11827,,2024-11-07,81.000000,False,True,,1.032818,1.008611,1.024000,,True,6,6
2024-08-18,2.3_fed,FOMC_11878,,2024-12-18,122.000000,False,True,,1.010103,1.001093,1.009000,,True,6,6
2024-08-19,2.3_fed,FOMC_11696,,2024-09-18,30.000000,True,True,,1.014096,1.007047,1.007000,75818.339247,True,6,6
2024-08-19,2.3_fed,FOMC_11827,,2024-11-07,80.000000,False,True,,1.020478,1.007880,1.012500,,True,6,6
2024-08-19,2.3_fed,FOMC_11878,,2024-12-18,121.000000,False,True,,1.005566,1.001061,1.004500,,True,6,6
2024-08-20,2.3_fed,FOMC_11696,,2024-09-18,29.000000,True,True,,1.013726,1.005681,1.008000,59541.904027,True,6,6
2024-08-20,2.3_fed,FOMC_11827,,2024-11-07,79.000000,False,True,,1.023146,1.006538,1.016500,,True,6,6
2024-08-20,2.3_fed,FOMC_11878,,2024-12-18,120.000000,False,True,,1.030729,1.003631,1.027000,,True,6,6
2024-08-21,2.3_fed,FOMC_11696,,2024-09-18,28.000000,True,True,,1.018851,1.012271,1.006500,92082.571346,True,6,6
2024-08-21,2.3_fed,FOMC_11827,,2024-11-07,78.000000,False,True,,1.043248,1.006996,1.036000,,True,6,6
2024-08-21,2.3_fed,FOMC_11878,,2024-12-18,119.000000,False,True,,1.021787,1.004213,1.017500,,True,6,6
2024-08-22,2.3_fed,FOMC_11696,,2024-09-18,27.000000,True,True,,1.058685,1.025361,1.032500,66610.352721,True,6,6
2024-08-22,2.3_fed,FOMC_11827,,2024-11-07,77.000000,False,True,,1.041223,1.009426,1.031500,,True,6,6
2024-08-22,2.3_fed,FOMC_11878,,2024-12-18,118.000000,False,True,,1.020765,1.003209,1.017500,,True,6,6
2024-08-23,2.3_fed,FOMC_11696,,2024-09-18,26.000000,True,True,,1.032728,1.026568,1.006000,138762.060701,True,6,6
2024-08-23,2.3_fed,FOMC_11827,,2024-11-07,76.000000,False,True,,1.109881,1.021049,1.087000,,True,6,6
2024-08-23,2.3_fed,FOMC_11878,,2024-12-18,117.000000,False,True,,1.071649,1.006715,1.064500,,True,6,6
2024-08-24,2.3_fed,FOMC_11696,,2024-09-18,25.000000,True,True,,1.027683,1.023589,1.004000,78632.250848,True,6,6
2024-08-24,2.3_fed,FOMC_11827,,2024-11-07,75.000000,False,True,,1.052362,1.049214,1.003000,,True,6,6
2024-08-24,2.3_fed,FOMC_11878,,2024-12-18,116.000000,False,True,,1.077160,1.026845,1.049000,,True,6,6
2024-08-25,2.3_fed,FOMC_11696,,2024-09-18,24.000000,True,True,,1.029008,1.016806,1.012000,55844.196894,True,6,6
2024-08-25,2.3_fed,FOMC_11827,,2024-11-07,74.000000,False,True,,1.050339,1.043038,1.007000,,True,6,6
2024-08-25,2.3_fed,FOMC_11878,,2024-12-18,115.000000,False,True,,1.028852,1.027824,1.001000,,True,6,6
2024-08-26,2.3_fed,FOMC_11696,,2024-09-18,23.000000,True,True,,1.022372,1.020840,1.001500,100245.589539,True,6,6
2024-08-26,2.3_fed,FOMC_11827,,2024-11-07,73.000000,False,True,,1.074363,1.030564,1.042500,,True,6,6
2024-08-26,2.3_fed,FOMC_11878,,2024-12-18,114.000000,False,True,,1.013364,1.013364,1.000000,,True,6,6
2024-08-27,2.3_fed,FOMC_11696,,2024-09-18,22.000000,True,True,,1.031125,1.028041,1.003000,73115.084699,True,6,6
2024-08-27,2.3_fed,FOMC_11827,,2024-11-07,72.000000,False,True,,1.042666,1.007894,1.034500,,True,6,6
2024-08-27,2.3_fed,FOMC_11878,,2024-12-18,113.000000,False,True,,1.014941,1.003402,1.011500,,True,6,6
2024-08-28,2.3_fed,FOMC_11696,,2024-09-18,21.000000,True,True,,1.041152,1.030334,1.010500,50927.456669,True,6,6
2024-08-28,2.3_fed,FOMC_11827,,2024-11-07,71.000000,False,True,,1.017704,1.012640,1.005000,,True,6,6
2024-08-28,2.3_fed,FOMC_11878,,2024-12-18,112.000000,False,True,,1.028910,1.012209,1.016500,,True,6,6
2024-08-29,2.3_fed,FOMC_11696,,2024-09-18,20.000000,True,True,,1.014382,1.009335,1.005000,109668.420838,True,6,6
2024-08-29,2.3_fed,FOMC_11827,,2024-11-07,70.000000,False,True,,1.019447,1.014880,1.004500,,True,6,6
2024-08-29,2.3_fed,FOMC_11878,,2024-12-18,111.000000,False,True,,1.031497,1.015252,1.016000,,True,6,6
2024-08-30,2.3_fed,FOMC_11696,,2024-09-18,19.000000,True,True,,1.015400,1.008842,1.006500,73167.342393,True,6,6
2024-08-30,2.3_fed,FOMC_11827,,2024-11-07,69.000000,False,True,,1.017311,1.015787,1.001500,,True,6,6
2024-08-30,2.3_fed,FOMC_11878,,2024-12-18,110.000000,False,True,,1.034926,1.014136,1.020500,,True,6,6
2024-08-31,2.3_fed,FOMC_11696,,2024-09-18,18.000000,True,True,,1.023450,1.011814,1.011500,15504.480751,True,6,6
2024-08-31,2.3_fed,FOMC_11827,,2024-11-07,68.000000,False,True,,1.007106,1.003593,1.003500,,True,6,6
2024-08-31,2.3_fed,FOMC_11878,,2024-12-18,109.000000,False,True,,1.024609,1.005011,1.019500,,True,6,6
2024-09-01,2.3_fed,FOMC_11696,,2024-09-18,17.000000,True,True,,1.009309,1.008804,1.000500,232172.542632,True,6,6
2024-09-01,2.3_fed,FOMC_11827,,2024-11-07,67.000000,False,True,,1.005571,1.002563,1.003000,,True,6,6
2024-09-01,2.3_fed,FOMC_11878,,2024-12-18,108.000000,False,True,,1.019960,1.003404,1.016500,,True,6,6
2024-09-02,2.3_fed,FOMC_11696,,2024-09-18,16.000000,True,True,,1.017703,1.010628,1.007000,89903.228709,True,6,6
2024-09-02,2.3_fed,FOMC_11827,,2024-11-07,66.000000,False,True,,1.006198,1.001192,1.005000,,True,6,6
2024-09-02,2.3_fed,FOMC_11878,,2024-12-18,107.000000,False,True,,1.026076,1.005464,1.020500,,True,6,6
2024-09-03,2.3_fed,FOMC_11696,,2024-09-18,15.000000,True,True,,1.025027,1.010377,1.014500,247268.297473,True,6,6
2024-09-03,2.3_fed,FOMC_11827,,2024-11-07,65.000000,False,True,,1.006956,1.001448,1.005500,,True,6,6
2024-09-03,2.3_fed,FOMC_11878,,2024-12-18,106.000000,False,True,,1.023383,1.006276,1.017000,,True,6,6
2024-09-04,2.3_fed,FOMC_11696,,2024-09-18,14.000000,True,True,,1.024052,1.022518,1.001500,225965.688522,True,6,6
2024-09-04,2.3_fed,FOMC_11827,,2024-11-07,64.000000,False,True,,1.023319,1.006708,1.016500,,True,6,6
2024-09-04,2.3_fed,FOMC_11878,,2024-12-18,105.000000,False,True,,1.026201,1.007067,1.019000,,True,6,6
2024-09-05,2.3_fed,FOMC_11696,,2024-09-18,13.000000,True,True,,1.038261,1.036706,1.001500,176965.877584,True,6,6
2024-09-05,2.3_fed,FOMC_11827,,2024-11-07,63.000000,False,True,,1.025868,1.017222,1.008500,,True,6,6
2024-09-05,2.3_fed,FOMC_11878,,2024-12-18,104.000000,False,True,,1.020998,1.009889,1.011000,,True,6,6
2024-09-06,2.3_fed,FOMC_11696,,2024-09-18,12.000000,True,True,,1.048532,1.037636,1.010500,870164.547830,True,6,6
2024-09-06,2.3_fed,FOMC_11827,,2024-11-07,62.000000,False,True,,1.022320,1.013704,1.008500,,True,6,6
2024-09-06,2.3_fed,FOMC_11878,,2024-12-18,103.000000,False,True,,1.014381,1.009334,1.005000,,True,6,6
2024-09-07,2.3_fed,FOMC_11696,,2024-09-18,11.000000,True,True,,1.041527,1.033261,1.008000,632617.439003,True,6,6
2024-09-07,2.3_fed,FOMC_11827,,2024-11-07,61.000000,False,True,,1.041110,1.027242,1.013500,,True,6,6
2024-09-07,2.3_fed,FOMC_11878,,2024-12-18,102.000000,False,True,,1.027891,1.018723,1.009000,,True,6,6
2024-09-08,2.3_fed,FOMC_11696,,2024-09-18,10.000000,True,True,,1.031781,1.028183,1.003500,231037.947443,True,6,6
2024-09-08,2.3_fed,FOMC_11827,,2024-11-07,60.000000,False,True,,1.031973,1.028374,1.003500,,True,6,6
2024-09-08,2.3_fed,FOMC_11878,,2024-12-18,101.000000,False,True,,1.038835,1.021972,1.016500,,True,6,6
2024-09-09,2.3_fed,FOMC_11696,,2024-09-18,9.000000,True,True,,1.021132,1.012526,1.008500,249090.816076,True,6,6
2024-09-09,2.3_fed,FOMC_11827,,2024-11-07,59.000000,False,True,,1.017108,1.014572,1.002500,,True,6,6
2024-09-09,2.3_fed,FOMC_11878,,2024-12-18,100.000000,False,True,,1.020720,1.012619,1.008000,,True,6,6
2024-09-10,2.3_fed,FOMC_11696,,2024-09-18,8.000000,True,True,,1.022784,1.011656,1.011000,121210.788931,True,6,6
2024-09-10,2.3_fed,FOMC_11827,,2024-11-07,58.000000,False,True,,1.034144,1.011388,1.022500,,True,6,6
2024-09-10,2.3_fed,FOMC_11878,,2024-12-18,99.000000,False,True,,1.011573,1.004541,1.007000,,True,6,6
2024-09-11,2.3_fed,FOMC_11696,,2024-09-18,7.000000,True,True,,1.017553,1.012995,1.004500,344080.694211,True,6,6
2024-09-11,2.3_fed,FOMC_11827,,2024-11-07,57.000000,False,True,,1.028745,1.015543,1.013000,,True,6,6
2024-09-11,2.3_fed,FOMC_11878,,2024-12-18,98.000000,False,True,,1.017455,1.006883,1.010500,,True,6,6
2024-09-12,2.3_fed,FOMC_11696,,2024-09-18,6.000000,True,True,,1.052490,1.041038,1.011000,557079.614582,True,6,6
2024-09-12,2.3_fed,FOMC_11827,,2024-11-07,56.000000,False,True,,1.021904,1.017832,1.004000,,True,6,6
2024-09-12,2.3_fed,FOMC_11878,,2024-12-18,97.000000,False,True,,1.016204,1.010645,1.005500,,True,6,6
2024-09-13,2.3_fed,FOMC_11696,,2024-09-18,5.000000,True,True,,1.087432,1.076133,1.010500,3309560.797249,True,6,6
2024-09-13,2.3_fed,FOMC_11827,,2024-11-07,55.000000,False,True,,1.037637,1.017790,1.019500,,True,6,6
2024-09-13,2.3_fed,FOMC_11878,,2024-12-18,96.000000,False,True,,1.029832,1.011126,1.018500,,True,6,6
2024-09-14,2.3_fed,FOMC_11696,,2024-09-18,4.000000,True,True,,1.060304,1.055029,1.005000,637127.121941,True,6,6
2024-09-14,2.3_fed,FOMC_11827,,2024-11-07,54.000000,False,True,,1.022892,1.015781,1.007000,,True,6,6
2024-09-14,2.3_fed,FOMC_11878,,2024-12-18,95.000000,False,True,,1.011905,1.008376,1.003500,,True,6,6
2024-09-15,2.3_fed,FOMC_11696,,2024-09-18,3.000000,True,True,,1.027625,1.020481,1.007000,484181.189007,True,6,6
2024-09-15,2.3_fed,FOMC_11827,,2024-11-07,53.000000,False,True,,1.022156,1.009039,1.013000,,True,6,6
2024-09-15,2.3_fed,FOMC_11878,,2024-12-18,94.000000,False,True,,1.017075,1.008003,1.009000,,True,6,6
2024-09-16,2.3_fed,FOMC_11696,,2024-09-18,2.000000,True,True,,1.044908,1.042823,1.002000,1830887.081560,True,6,6
2024-09-16,2.3_fed,FOMC_11827,,2024-11-07,52.000000,False,True,,1.016770,1.013729,1.003000,,True,6,6
2024-09-16,2.3_fed,FOMC_11878,,2024-12-18,93.000000,False,True,,1.031582,1.007404,1.024000,,True,6,6
2024-09-17,2.3_fed,FOMC_11696,,2024-09-18,1.000000,True,True,,1.072622,1.062002,1.010000,1407724.617244,True,6,6
2024-09-17,2.3_fed,FOMC_11827,,2024-11-07,51.000000,False,True,,1.026712,1.017050,1.009500,,True,6,6
2024-09-17,2.3_fed,FOMC_11878,,2024-12-18,92.000000,False,True,,1.041138,1.007391,1.033500,,True,6,6
2024-09-18,2.3_fed,FOMC_11696,,2024-09-18,0.000000,True,True,,1.049992,1.048419,1.001500,2536445.535972,True,6,6
2024-09-18,2.3_fed,FOMC_11827,,2024-11-07,50.000000,False,True,,1.031433,1.028861,1.002500,,True,6,6
2024-09-18,2.3_fed,FOMC_11878,,2024-12-18,91.000000,False,True,,1.032279,1.009563,1.022500,,True,6,6
2024-09-19,2.3_fed,FOMC_11827,,2024-11-07,49.000000,True,True,,1.059729,1.058670,1.001000,,True,6,6
2024-09-19,2.3_fed,FOMC_11878,,2024-12-18,90.000000,False,True,,1.023848,1.020277,1.003500,,True,6,6
2024-09-20,2.3_fed,FOMC_11827,,2024-11-07,48.000000,True,True,,1.082409,1.062748,1.018500,,True,6,6
2024-09-20,2.3_fed,FOMC_11878,,2024-12-18,89.000000,False,True,,1.026894,1.024333,1.002500,,True,6,6
2024-09-21,2.3_fed,FOMC_11827,,2024-11-07,47.000000,True,True,,1.051086,1.042744,1.008000,,True,6,6
2024-09-21,2.3_fed,FOMC_11878,,2024-12-18,88.000000,False,True,,1.035861,1.025098,1.010500,,True,6,6
2024-09-22,2.3_fed,FOMC_11827,,2024-11-07,46.000000,True,True,,1.032716,1.024012,1.008500,,True,6,6
2024-09-22,2.3_fed,FOMC_11878,,2024-12-18,87.000000,False,True,,1.010442,1.010442,1.000000,,True,6,6
2024-09-23,2.3_fed,FOMC_11827,,2024-11-07,45.000000,True,True,,1.047205,1.032746,1.014000,,True,6,6
2024-09-23,2.3_fed,FOMC_11878,,2024-12-18,86.000000,False,True,,1.007218,1.003206,1.004000,,True,6,6
2024-09-24,2.3_fed,FOMC_11827,,2024-11-07,44.000000,True,True,,1.031390,1.029846,1.001500,,True,6,6
2024-09-24,2.3_fed,FOMC_11878,,2024-12-18,85.000000,False,True,,1.031903,1.014654,1.017000,,True,6,6
2024-09-25,2.3_fed,FOMC_11827,,2024-11-07,43.000000,True,True,,1.037718,1.028972,1.008500,,True,6,6
2024-09-25,2.3_fed,FOMC_11878,,2024-12-18,84.000000,False,True,,1.025260,1.018133,1.007000,,True,6,6
2024-09-26,2.3_fed,FOMC_11827,,2024-11-07,42.000000,True,True,,1.035938,1.022139,1.013500,,True,6,6
2024-09-26,2.3_fed,FOMC_11878,,2024-12-18,83.000000,False,True,,1.021905,1.011787,1.010000,,True,6,6
2024-09-27,2.3_fed,FOMC_11827,,2024-11-07,41.000000,True,True,,1.034382,1.028213,1.006000,,True,6,6
2024-09-27,2.3_fed,FOMC_11878,,2024-12-18,82.000000,False,True,,1.012133,1.007599,1.004500,,True,6,6
2024-09-28,2.3_fed,FOMC_11827,,2024-11-07,40.000000,True,True,,1.035163,1.028478,1.006500,,True,6,6
2024-09-28,2.3_fed,FOMC_11878,,2024-12-18,81.000000,False,True,,1.009937,1.004413,1.005500,,True,6,6
2024-09-29,2.3_fed,FOMC_11827,,2024-11-07,39.000000,True,True,,1.016997,1.014968,1.002000,,True,6,6
2024-09-29,2.3_fed,FOMC_11878,,2024-12-18,80.000000,False,True,,1.014374,1.003833,1.010500,,True,6,6
2024-09-30,2.3_fed,FOMC_11827,,2024-11-07,38.000000,True,True,,1.016562,1.011504,1.005000,,True,6,6
2024-09-30,2.3_fed,FOMC_11878,,2024-12-18,79.000000,False,True,,1.008241,1.002726,1.005500,,True,6,6
2024-10-01,2.3_fed,FOMC_11827,,2024-11-07,37.000000,True,True,,1.050189,1.039276,1.010500,,True,6,6
2024-10-01,2.3_fed,FOMC_11878,,2024-12-18,78.000000,False,True,,1.016697,1.007129,1.009500,,True,6,6
2024-10-02,2.3_fed,FOMC_11827,,2024-11-07,36.000000,True,True,,1.055727,1.042179,1.013000,,True,6,6
2024-10-02,2.3_fed,FOMC_11878,,2024-12-18,77.000000,False,True,,1.013108,1.009071,1.004000,,True,6,6
2024-10-03,2.3_fed,FOMC_11827,,2024-11-07,35.000000,True,True,,1.025903,1.023345,1.002500,,True,6,6
2024-10-03,2.3_fed,FOMC_11878,,2024-12-18,76.000000,False,True,,1.006662,1.005657,1.001000,,True,6,6
2024-10-04,2.3_fed,FOMC_11827,,2024-11-07,34.000000,True,True,,1.033591,1.016813,1.016500,,True,6,6
2024-10-04,2.3_fed,FOMC_11878,,2024-12-18,75.000000,False,True,,1.024089,1.013949,1.010000,,True,6,6
2024-10-05,2.3_fed,FOMC_11827,,2024-11-07,33.000000,True,True,,1.051597,1.047408,1.004000,,True,6,6
2024-10-05,2.3_fed,FOMC_11878,,2024-12-18,74.000000,False,True,,1.118743,1.059918,1.055500,,True,6,6
2024-10-06,2.3_fed,FOMC_11827,,2024-11-07,32.000000,True,True,,1.050557,1.042220,1.008000,,True,6,6
2024-10-06,2.3_fed,FOMC_11878,,2024-12-18,73.000000,False,True,,1.074779,1.062559,1.011500,,True,6,6
2024-10-07,2.3_fed,FOMC_11827,,2024-11-07,31.000000,True,True,,1.018378,1.016345,1.002000,,True,6,6
2024-10-07,2.3_fed,FOMC_11878,,2024-12-18,72.000000,False,True,,1.048655,1.035197,1.013000,,True,6,6
2024-10-08,2.3_fed,FOMC_11827,,2024-11-07,30.000000,True,True,,1.031331,1.027222,1.004000,,True,6,6
2024-10-08,2.3_fed,FOMC_11878,,2024-12-18,71.000000,False,True,,1.037066,1.027815,1.009000,,True,6,6
2024-10-09,2.3_fed,FOMC_11827,,2024-11-07,29.000000,True,True,,1.038968,1.033285,1.005500,,True,6,6
2024-10-09,2.3_fed,FOMC_11878,,2024-12-18,70.000000,False,True,,1.055344,1.017690,1.037000,,True,6,6
2024-10-10,2.3_fed,FOMC_11827,,2024-11-07,28.000000,True,True,,1.020999,1.020999,1.000000,,True,6,6
2024-10-10,2.3_fed,FOMC_11878,,2024-12-18,69.000000,False,True,,1.017324,1.016308,1.001000,,True,6,6
2024-10-11,2.3_fed,FOMC_11827,,2024-11-07,27.000000,True,True,,1.028197,1.017010,1.011000,,True,6,6
2024-10-11,2.3_fed,FOMC_11878,,2024-12-18,68.000000,False,True,,1.026149,1.019522,1.006500,,True,6,6
2024-10-12,2.3_fed,FOMC_11827,,2024-11-07,26.000000,True,True,,1.020472,1.016913,1.003500,,True,6,6
2024-10-12,2.3_fed,FOMC_11878,,2024-12-18,67.000000,False,True,,1.023745,1.021702,1.002000,,True,6,6
2024-10-13,2.3_fed,FOMC_11827,,2024-11-07,25.000000,True,True,,1.013367,1.012861,1.000500,,True,6,6
2024-10-13,2.3_fed,FOMC_11878,,2024-12-18,66.000000,False,True,,1.017674,1.012611,1.005000,,True,6,6
2024-10-14,2.3_fed,FOMC_11827,,2024-11-07,24.000000,True,True,,1.008941,1.005923,1.003000,,True,6,6
2024-10-14,2.3_fed,FOMC_11878,,2024-12-18,65.000000,False,True,,1.013166,1.006123,1.007000,,True,6,6
2024-10-15,2.3_fed,FOMC_11827,,2024-11-07,23.000000,True,True,,1.024944,1.015298,1.009500,,True,6,6
2024-10-15,2.3_fed,FOMC_11878,,2024-12-18,64.000000,False,True,,1.015836,1.003790,1.012000,,True,6,6
2024-10-16,2.3_fed,FOMC_11827,,2024-11-07,22.000000,True,True,,1.075921,1.027623,1.047000,,True,6,6
2024-10-16,2.3_fed,FOMC_11878,,2024-12-18,63.000000,False,True,,1.015762,1.006203,1.009500,,True,6,6
2024-10-17,2.3_fed,FOMC_11827,,2024-11-07,21.000000,True,True,,1.057148,1.020905,1.035500,,True,6,6
2024-10-17,2.3_fed,FOMC_11878,,2024-12-18,62.000000,False,True,,1.015830,1.008268,1.007500,,True,6,6
2024-10-18,2.3_fed,FOMC_11827,,2024-11-07,20.000000,True,True,,1.041141,1.009836,1.031000,,True,6,6
2024-10-18,2.3_fed,FOMC_11878,,2024-12-18,61.000000,False,True,,1.017762,1.012195,1.005500,,True,6,6
2024-10-19,2.3_fed,FOMC_11827,,2024-11-07,19.000000,True,True,,1.019918,1.011322,1.008500,,True,6,6
2024-10-19,2.3_fed,FOMC_11878,,2024-12-18,60.000000,False,True,,1.023359,1.012225,1.011000,,True,6,6
2024-10-20,2.3_fed,FOMC_11827,,2024-11-07,18.000000,True,True,,1.024189,1.011045,1.013000,,True,6,6
2024-10-20,2.3_fed,FOMC_11878,,2024-12-18,59.000000,False,True,,1.018663,1.007580,1.011000,,True,6,6
2024-10-21,2.3_fed,FOMC_11827,,2024-11-07,17.000000,True,True,,1.016815,1.007746,1.009000,,True,6,6
2024-10-21,2.3_fed,FOMC_11878,,2024-12-18,58.000000,False,True,,1.017896,1.006821,1.011000,,True,6,6
2024-10-22,2.3_fed,FOMC_11827,,2024-11-07,16.000000,True,True,,1.042347,1.010516,1.031500,,True,6,6
2024-10-22,2.3_fed,FOMC_11878,,2024-12-18,57.000000,False,True,,1.023024,1.006418,1.016500,,True,6,6
2024-10-23,2.3_fed,FOMC_11827,,2024-11-07,15.000000,True,True,,1.013342,1.010815,1.002500,,True,6,6
2024-10-23,2.3_fed,FOMC_11878,,2024-12-18,56.000000,False,True,,1.008883,1.007875,1.001000,,True,6,6
2024-10-24,2.3_fed,FOMC_11827,,2024-11-07,14.000000,True,True,,1.012445,1.007910,1.004500,,True,6,6
2024-10-24,2.3_fed,FOMC_11878,,2024-12-18,55.000000,False,True,,1.016547,1.005487,1.011000,,True,6,6
2024-10-25,2.3_fed,FOMC_11827,,2024-11-07,13.000000,True,True,,1.018013,1.010435,1.007500,422910.176941,True,6,6
2024-10-25,2.3_fed,FOMC_11878,,2024-12-18,54.000000,False,True,,1.007597,1.003583,1.004000,,True,6,6
2024-10-26,2.3_fed,FOMC_11827,,2024-11-07,12.000000,True,True,,1.015651,1.009092,1.006500,477801.311695,True,6,6
2024-10-26,2.3_fed,FOMC_11878,,2024-12-18,53.000000,False,True,,1.009135,1.006117,1.003000,,True,6,6
2024-10-27,2.3_fed,FOMC_11827,,2024-11-07,11.000000,True,True,,1.012827,1.009294,1.003500,399162.907164,True,6,6
2024-10-27,2.3_fed,FOMC_11878,,2024-12-18,52.000000,False,True,,1.028204,1.014008,1.014000,,True,6,6
2024-10-28,2.3_fed,FOMC_11827,,2024-11-07,10.000000,True,True,,1.015173,1.005619,1.009500,282922.333741,True,6,6
2024-10-28,2.3_fed,FOMC_11878,,2024-12-18,51.000000,False,True,,1.029913,1.011205,1.018500,,True,6,6
2024-10-29,2.3_fed,FOMC_11827,,2024-11-07,9.000000,True,True,,1.016381,1.009817,1.006500,42715.841779,True,6,6
2024-10-29,2.3_fed,FOMC_11878,,2024-12-18,50.000000,False,True,,1.042596,1.005881,1.036500,,True,6,6
2024-10-30,2.3_fed,FOMC_11827,,2024-11-07,8.000000,True,True,,1.014178,1.011649,1.002500,133681.954063,True,6,6
2024-10-30,2.3_fed,FOMC_11878,,2024-12-18,49.000000,False,True,,1.007311,1.005301,1.002000,,True,6,6
2024-10-31,2.3_fed,FOMC_11827,,2024-11-07,7.000000,True,True,,1.021511,1.012399,1.009000,165090.529231,True,6,6
2024-10-31,2.3_fed,FOMC_11878,,2024-12-18,48.000000,False,True,,1.042929,1.011571,1.031000,,True,6,6
2024-11-01,2.3_fed,FOMC_11827,,2024-11-07,6.000000,True,True,,1.014775,1.010732,1.004000,172947.531399,True,6,6
2024-11-01,2.3_fed,FOMC_11878,,2024-12-18,47.000000,False,True,,1.039363,1.021989,1.017000,,True,6,6
2024-11-02,2.3_fed,FOMC_11827,,2024-11-07,5.000000,True,True,,1.026077,1.022498,1.003500,87492.231250,True,6,6
2024-11-02,2.3_fed,FOMC_11878,,2024-12-18,46.000000,False,True,,1.063161,1.034203,1.028000,,True,6,6
2024-11-03,2.3_fed,FOMC_11827,,2024-11-07,4.000000,True,True,,1.020249,1.019739,1.000500,138381.825640,True,6,6
2024-11-03,2.3_fed,FOMC_11878,,2024-12-18,45.000000,False,True,,1.051337,1.022205,1.028500,,True,6,6
2024-11-04,2.3_fed,FOMC_11827,,2024-11-07,3.000000,True,True,,1.011201,1.004671,1.006500,83850.008914,True,6,6
2024-11-04,2.3_fed,FOMC_11878,,2024-12-18,44.000000,False,True,,1.035204,1.008970,1.026000,,True,6,6
2024-11-05,2.3_fed,FOMC_11827,,2024-11-07,2.000000,True,True,,1.010863,1.004334,1.006500,133085.577144,True,6,6
2024-11-05,2.3_fed,FOMC_11878,,2024-12-18,43.000000,False,True,,1.029382,1.006730,1.022500,,True,6,6
2024-11-06,2.3_fed,FOMC_11827,,2024-11-07,1.000000,True,True,,1.016227,1.009163,1.007000,1068307.244537,True,6,6
2024-11-06,2.3_fed,FOMC_11878,,2024-12-18,42.000000,False,True,,1.037159,1.021329,1.015500,,True,6,6
2024-11-07,2.3_fed,FOMC_11827,,2024-11-07,0.000000,True,True,,1.016963,1.013416,1.003500,1479687.359786,True,6,6
2024-11-07,2.3_fed,FOMC_11878,,2024-12-18,41.000000,False,True,,1.032997,1.031450,1.001500,,True,6,6
