data,pi_SPY,pi_TIP,pi_TLT,pi_XLE,pi_XLF,pi_XLK,pi_XLP,pi_XLU,pi_XLV,poly_SPY,poly_TIP,poly_TLT,poly_XLE,poly_XLF,poly_XLK,poly_XLP,poly_XLU,poly_XLV,e_poly_bps,e_ff_bps,surpresa_bps,surpresa_liquida,dias_ate_evento
2025-07-21,0.000322141005956634,1.8384435985633554e-05,4.3462713597685274e-05,0.00022373398537019852,0.00026057620664549254,0.00044413428150802484,9.887135421722009e-05,0.0001306151641950293,0.00015909999890980313,-0.0014337651995081214,-0.00020168338932529344,0.0004043460901580072,-0.0008316482748620356,-0.0010938395525779531,-0.0019235002769815482,-0.0005975316390174503,0.00025823160183491924,-0.0006324454928213585,-1.2112887112887114,-8.999999999999986,7.788711288711275,1.3552029000524097,7.0
2025-07-22,0.00032210496786840026,1.837305046162301e-05,4.351359898144033e-05,0.00022369900373027336,0.00026041052591145315,0.00044394543186389356,9.892120355249801e-05,0.00013082875525950613,0.00015913615816870113,-0.0013481341544711038,-0.00019095811441412167,0.00038679021151182837,-0.0007801933081579941,-0.0010279260503405791,-0.0018081770645912163,-0.000563505707745428,0.000252219047142054,-0.0005937914431384082,-1.27309036445332,-8.999999999999986,7.726909635546666,1.2890853140850869,6.0
2025-07-23,0.00032184170092974275,1.8395470953971824e-05,4.3305679122741895e-05,0.00022329380234702717,0.00025998218118359695,0.00044356697366363995,9.894457949528887e-05,0.0001311204273506214,0.00015877834283811973,-0.0013414463845124259,-0.00019006452006926764,0.0003851536768112331,-0.000776420609258847,-0.0010229927226240907,-0.001799182860900847,-0.0005607255086384364,0.00025200552905616517,-0.0005910157984346102,-1.2743628185907048,-8.999999999999986,7.725637181409281,1.283720525617273,5.0
2025-07-24,0.0003221871157250394,1.8178751697322315e-05,4.295540246380028e-05,0.00022395558723422665,0.0002602781054777413,0.00044382035888067256,9.88608487294084e-05,0.00013065770962414325,0.0001596812070113464,-0.00041184144163029454,-7.38170894418972e-05,0.0001938169367790578,-0.00021723011820135214,-0.0003059137803462366,-0.0005459314706327621,-0.00019225930499581963,0.0001840057240705308,-0.0001712117493255547,-0.9874999999999999,-8.000000000000007,7.012500000000007,0.5665209374813625,4.0
2025-07-25,0.00032186124447746453,1.8154032514613637e-05,4.242950927881739e-05,0.00022444227527679495,0.0002605678229803516,0.00044288986771318345,9.923591845319214e-05,0.0001314410968083663,0.00016041768653196931,-0.0002493320516769583,-5.343365601093226e-05,0.0001598242566424832,-0.00011887177535348779,-0.00018002131524731864,-0.00032729761914909576,-0.0001273027884091328,0.0001729545064837541,-9.707071294573887e-05,-1.1113886113886116,-8.000000000000007,6.8886113886113955,0.44084519379785636,3.0
2025-07-28,0.0003219282913679713,1.8168815317503435e-05,4.256305886047238e-05,0.0002243984287981855,0.00026067162847654974,0.00044291109827761,9.928011412583293e-05,0.00013154904841983678,0.00016057080179312784,6.607853281354964e-05,-1.3896849577447273e-05,9.514669030496875e-05,7.062068393762336e-05,6.332228037290026e-05,9.792756313808406e-05,-2.1914434785252717e-06,0.00015014379719179596,4.523621141809336e-05,-1.3533834586466167,-8.000000000000007,6.64661654135339,0.19746404089897762,2.0
2025-07-29,0.0003218536083611562,1.817082049462441e-05,4.2679550618941225e-05,0.00022398181229009147,0.0002605283810019002,0.0004428498104185783,9.926688170464474e-05,0.00013168907610739065,0.00016067568041769245,-0.002011633126935818,-0.00027428520570455363,0.0005222704134861303,-0.0011785535265880017,-0.00153940330008044,-0.002703584673992737,-0.0008262080337986535,0.00030128313728887434,-0.0008912375138009611,-0.7492507492507493,-8.999999999999986,8.250749250749237,1.8009777407622263,1.0
2025-07-30,0.0003219000229181115,1.808722614026662e-05,4.235484149696351e-05,0.00022373108184235138,0.00026073653102785024,0.00044274528370025066,9.914480217429483e-05,0.00013145415021609242,0.00016081285753294323,,,,,,,,,,,,,,
2025-07-31,0.0003219222250602661,1.8137022940515372e-05,4.241987868049219e-05,0.0002239070010022879,0.0002607886585701575,0.00044267726604690807,9.92583546106131e-05,0.00013136939645243522,0.00016083266850979312,0.011497700697091844,0.0019022124027651577,-0.0014083059322008338,0.007516435281640851,0.008825823202075879,0.015404345330786155,0.005068650843520802,-0.0011673036716588713,0.005226687143432514,-10.214853452558371,-8.000000000000007,-2.214853452558364,-8.670253017985257,33.0
2025-08-01,0.0003217176906342332,1.785421552117495e-05,4.154764528930462e-05,0.00022376527904289844,0.0002603839550140158,0.00044273059205869115,9.909614502986893e-05,0.00013043266066893887,0.0001612616803005585,0.01047916826204004,0.0017302541696956918,-0.0012769892023734395,0.006851804277537811,0.008044979474311889,0.014041103556742514,0.0046156816072723695,-0.0010499063672358055,0.0047655195903634935,-10.451837140019862,-8.999999999999986,-1.451837140019876,-7.8802265714343545,32.0
2025-08-04,0.0003229802643144224,1.6960443982319842e-05,3.981023338502316e-05,0.00022553724309279187,0.00026230831096930775,0.00044434376238537704,9.808888183102151e-05,0.00013050236692803966,0.0001605593855030977,0.018961372476664896,0.003159125079285916,-0.0023796361365886155,0.01238764323457735,0.014546635217922585,0.025396649164598335,0.008385787720637685,-0.002035358209107068,0.008609132595019884,-22.05588822355289,-13.999999999999968,-8.055888223552923,-14.459804901639966,31.0
2025-08-05,0.0003242208238293434,1.7194927638685157e-05,4.003232022757512e-05,0.00022519696184010723,0.00026306919899197665,0.00044600898225102164,9.852122827788259e-05,0.0001319734949066492,0.00016184542378852357,0.018559500570541534,0.00309140060386751,-0.0023270860924540495,0.012124260064339167,0.014238453672829715,0.024858644157577114,0.008206973130153736,-0.0019870436953317093,0.008427692294101164,-24.787917737789208,-16.999999999999993,-7.787917737789215,-14.147067218038362,30.0
2025-08-06,0.00032434481168429916,1.7100371803986784e-05,3.957370017335639e-05,0.00022505403027209137,0.00026322098630505997,0.00044634376918135634,9.844281149203404e-05,0.00013208923630341916,0.00016186734808938788,0.015541386831912783,0.002582474613591169,-0.0019357478113667841,0.01015462712962227,0.011925450233190117,0.020818287630060387,0.006864813002883968,-0.0016361958721966235,0.007059581060488011,-22.490009990009987,-16.999999999999993,-5.490009990009995,-11.805495682549147,29.0
2025-08-07,0.0003233450272242599,1.6885579348203768e-05,3.8399313682987066e-05,0.0002235033497082391,0.00026256268239235945,0.0004445227798393843,9.930877575576534e-05,0.0001316323629744876,0.00016129885338241794,0.014300147203563549,0.002373173236178731,-0.0017759268848490917,0.009343783015140472,0.01097428122152427,0.019156085047492277,0.006314197154932632,-0.0014925315921501272,0.006496825817102458,-23.56414719045251,-19.00000000000004,-4.56414719045247,-10.84330828089147,28.0
2025-08-08,0.0003232812775721043,1.6737252405037984e-05,3.791330102535046e-05,0.00022375915685780292,0.0002626722977773265,0.00044441351765023816,9.917126005789807e-05,0.00013102249187908226,0.00016130016428911193,0.012943812181402824,0.0021443770956365614,-0.0016003555654372813,0.008459031425647495,0.009934954494423411,0.017340256134470974,0.005710983594787764,-0.0013355369635618746,0.00588204463994882,-22.545203415369162,-19.00000000000004,-3.545203415369123,-9.791102823964899,27.0
2025-08-11,0.0003234046648392313,1.700315898012808e-05,3.8292191650627624e-05,0.0002240573531113961,0.0002628701265879532,0.0004443255283492572,9.89538033740194e-05,0.00013042014679823127,0.00016155583640774351,0.013503469353625234,0.002238972344105157,-0.0016726096556755905,0.008824442080149143,0.010363974906680371,0.018089248737851633,0.005959566970654999,-0.0014011595181107571,0.006135930673073604,-23.009236145781326,-19.00000000000004,-4.009236145781287,-10.225193343906223,26.0
2025-08-12,0.0003230756850039895,1.697512489459667e-05,3.873987271683559e-05,0.000224146408222359,0.00026226958654379214,0.0004443696992900306,9.860220943472976e-05,0.00013052857597365365,0.00016099660138395612,0.012554440738285247,0.0020790072075997546,-0.0015490114440718664,0.008205476369718374,0.009636297933451297,0.016819213238272523,0.005537369072701409,-0.0012908081497575094,0.0057053365813365545,-21.304402201100554,-17.99999999999997,-3.304402201100583,-9.489185029274584,25.0
2025-08-13,0.00032349514514862156,1.6851761890201456e-05,3.879994384051731e-05,0.0002245695163694981,0.00026262511164402297,0.00044495062076166337,9.850925291513861e-05,0.00013085693282335046,0.00016163412574380783,0.014639561015519028,0.0024303343939783397,-0.0018195660143250946,0.00956622884582312,0.01123435285425164,0.019610705031647697,0.0064642537408720205,-0.0015327309088366667,0.006650945499819461,-23.950571286636862,-19.00000000000004,-4.950571286636823,-11.10651160712306,24.0
2025-08-14,0.00032319856109951073,1.6878404898731632e-05,3.9159806141762565e-05,0.0002253027211047744,0.00026232529380986467,0.00044431344534130604,9.855505360916575e-05,0.00013094243321659093,0.00016186472540933005,0.01207356777144812,0.001997821512215255,-0.0014861535260344756,0.007892768570473458,0.009267721959236672,0.016175219726575922,0.0053234435606567794,-0.0012345005264871418,0.005488174708665274,-24.993740610916376,-21.999999999999975,-2.993740610916401,-9.116024835623477,23.0
2025-08-15,0.0003232005043680862,1.6877214619280838e-05,3.9145718925663805e-05,0.00022530680151887516,0.00026230819536965854,0.00044432509972472563,9.858965370291957e-05,0.00013096561434951555,0.00016184060565083798,0.008452137720870152,0.001387299016740747,-0.0010160701718085765,0.005529680424459917,0.006492265977332814,0.011327008633295188,0.003713181661552959,-0.0008136515200951563,0.0038465962651907646,-21.211747285291217,-20.999999999999996,-0.21174728529122078,-6.306490649467713,22.0
2025-08-18,0.0003232487062215186,1.6903374337887016e-05,3.926143333587879e-05,0.00022543832610061884,0.00026253168054935367,0.00044441759260459355,9.857651911852731e-05,0.0001310747915843406,0.0001615761059879532,0.006290288899073726,0.0010228604578566738,-0.0007353189902114181,0.0041191097573106735,0.004835627461050772,0.008432843179049068,0.002751865038535162,-0.0005623206988674463,0.002866368200664208,-19.553526763381694,-20.999999999999996,1.4464732366183028,-4.629274673794733,21.0
2025-08-19,0.0003231239801643412,1.6975079014525882e-05,3.934148565746736e-05,0.0002255980855374722,0.00026261484055768887,0.00044399445277354236,9.873434702088968e-05,0.0001313482706725396,0.0001615098632773231,0.008784456048638974,0.0014434338684965805,-0.0010590225215473584,0.005746869248494621,0.0067473175958892165,0.011771674409106637,0.003861128182267443,-0.0008518945615985445,0.003996936364452178,-19.502518891687657,-19.00000000000004,-0.5025188916876182,-6.564365076353522,20.0
2025-08-20,0.00032242862795305797,1.6697638215345995e-05,3.867054141143497e-05,0.0002240332606707022,0.0002611416725295183,0.00044387444122930507,9.753897530739839e-05,0.0001297480913891095,0.0001609934557720741,0.00542692004565949,0.0008772414142659294,-0.0006239425794213711,0.0035548659283957404,0.0041731864065136254,0.007277555550975814,0.0023672888074410784,-0.00046341555686774306,0.0024748019081592006,-18.917910447761198,-20.999999999999996,2.0820895522387985,-3.9601028447733517,19.0
2025-08-21,0.0003221026472464121,1.652535869783792e-05,3.824193604484202e-05,0.0002234312098796807,0.00026093596244065225,0.0004435219071184552,9.7297398304874e-05,0.00012992074641655666,0.00016050627804204445,0.0026381903445931976,0.0004069844053768992,-0.0002624089950034434,0.0017347474081749147,0.002035968563812333,0.0035442039243264774,0.0011271629092986831,-0.00013921851072383864,0.0012103627381786248,-16.766467065868262,-20.999999999999996,4.233532934131734,-1.7968382603587054,18.0
2025-08-22,0.0003218158284695877,1.650106108603955e-05,3.816904660910905e-05,0.00022383212252274134,0.0002607565603438517,0.0004431245153913605,9.706220877393643e-05,0.000129990537103532,0.00016019834634586292,0.0033262826594808647,0.0005230109207771915,-0.0003518402570463658,0.002184336206262632,0.002563357874143054,0.004465379926914226,0.0014330205888162652,-0.00021914130791583165,0.001522089312485296,-15.305864509605662,-19.00000000000004,3.694135490394377,-2.3308879711783286,17.0
2025-08-25,0.00032306720733881904,1.7073894404284255e-05,3.8812275633491116e-05,0.00022559803435576262,0.0002620933036100734,0.0004442057834750675,9.703688013462086e-05,0.00013039745228200534,0.00016089727599538604,0.007074156362984915,0.0011552103470000318,-0.0008375454039829357,0.004630884763675819,0.005436078450962796,0.009482283558103335,0.0030989585651420466,-0.0006541078677542912,0.003221089932401451,-22.21943887775551,-23.000000000000043,0.7805611222445314,-5.237545757811324,16.0
2025-08-26,0.00032304353195504,1.7237633772701774e-05,3.9355250867344644e-05,0.00022574215498420588,0.0002623810786363549,0.0004437028254937452,9.782392070087768e-05,0.00013101442290852451,0.0001613205134534427,0.006489583768105785,0.0010568275528736704,-0.0007611222377308953,0.004249593305789108,0.004988372227148073,0.008699210784249348,0.002839821608716914,-0.0005855638224598201,0.0029565437301871354,-21.781437125748504,-23.000000000000043,1.218562874251539,-4.784048308295999,15.0
2025-08-27,0.000323033047113269,1.731144902281181e-05,3.95044991421773e-05,0.00022553686608946038,0.000262290076054049,0.00044372701395555393,9.75592378453539e-05,0.00013108764219000175,0.00016136291010143962,0.00697093002852445,0.0011380511864498453,-0.00082345782273535,0.0045634876285386644,0.005357189498939933,0.00934365539150644,0.003053595759967649,-0.0006414263075937335,0.0031747797164910427,-22.168989547038333,-23.000000000000043,0.8310104529617099,-5.157488492688199,14.0
2025-08-28,0.0003224155379399513,1.678763291430743e-05,3.797871491545762e-05,0.00022579879302504562,0.0002617609397913769,0.00044272116132569844,9.719517806486294e-05,0.00013088820757336769,0.00016118230420603553,0.005094627942613996,0.0008213139503821646,-0.0005815013264789344,0.0033398095090922623,0.003919149478520119,0.006831560928671654,0.0022191946914428533,-0.0004236632038354041,0.0023243724234447752,-22.728988424760946,-25.0,2.2710115752390543,-3.7023182866088318,13.0
2025-08-29,0.0003211635346956267,1.6376805558483817e-05,3.750127641258659e-05,0.000225287338847674,0.0002613634629312382,0.00044071344005337603,9.635640681862186e-05,0.0001301757444713034,0.0001603402170612468,0.0033059133160864684,0.000519562654502142,-0.0003499485605470892,0.0021729254605136364,0.0025488537747078363,0.004436572484434999,0.0014235474550341372,-0.00021666489538604356,0.001513293666740245,-21.353118712273638,-25.0,3.6468812877263623,-2.3155913357443705,12.0
2025-09-02,0.0003212154672037978,1.644510123729628e-05,3.767334578098977e-05,0.000224731107806474,0.00026116400491588127,0.00044104629238671527,9.591495504799859e-05,0.00013010374264645373,0.00015978419777572202,0.001610976130357569,0.00023388018349090758,-0.00012975025594654676,0.0010663383510819606,0.0012496271048612363,0.002167724301740351,0.0006694165655181874,-1.9771940889952075e-05,0.0007444181759248163,-23.044904137235118,-28.000000000000025,4.955095862764907,-1.0006060258059897,11.0
2025-09-03,0.00032144273429964194,1.6534792161297958e-05,3.8006461580158076e-05,0.0002244628102810243,0.00026143007324784485,0.000441358457313176,9.587351810598271e-05,0.00013033297792388278,0.0001596747740310697,0.001964154254927273,0.00029347230840809233,-0.00017523362802707642,0.0012963809993438837,0.0015203921182097822,0.0026405524158603735,0.0008263173357319804,-6.0557098848323254e-05,0.0009042973995246326,-23.32164328657315,-28.000000000000025,4.678356713426876,-1.274427956409892,10.0
2025-09-04,0.0003204610475788307,1.6207651595777506e-05,3.7463125523235784e-05,0.00022364110130229268,0.00026070094430431,0.0004399449742779561,9.558085658380213e-05,0.00012999720039519956,0.00015882397034902769,0.0025715580090273998,0.0003957101957162966,-0.0002547513696855537,0.0016925489089244876,0.001985925122990346,0.003453620093467582,0.0010965477565654485,-0.00013158985636837445,0.001179220862089327,-25.79733802109493,-29.999999999999982,4.202661978905052,-1.7464179585002917,9.0
2025-09-05,0.00032073479164915593,1.6300813792485286e-05,3.782579606899633e-05,0.00022383710269532187,0.00026113457052466977,0.00043999417303998287,9.556804961287521e-05,0.0001300145264328014,0.00015900571708627302,-0.0005299176186508499,-0.00012710693780581454,0.0001482488337839071,-0.0003312389284402946,-0.00039079918934445363,-0.0006988239444835538,-0.0002826808311248043,0.00022886396035324365,-0.00022658543704285182,-25.396039603960396,-32.00000000000003,6.603960396039632,0.6599425396734206,8.0
2025-09-08,0.00032078617591415205,1.623303844117754e-05,3.75485753193665e-05,0.00022427681881046976,0.0002614982351659027,0.00044005010490771526,9.543852643395328e-05,0.0001299587122650332,0.00015876806144042043,-0.009246658872513157,-0.0015967004774367795,0.0012794969112386557,-0.006018766004892559,-0.007070921384456021,-0.012368447969784441,-0.0041587966197529445,0.001241736584931541,-0.004178046992065389,-27.63157894736842,-41.000000000000014,13.368421052631593,7.422495847884822,7.0
2025-09-09,0.00032079559836167154,1.6284365085608353e-05,3.7774511721881036e-05,0.00022412707667090006,0.0002614462391128038,0.0004401005940544762,9.5454023515915e-05,0.0001298885638333347,0.00015874718511020087,-0.0008892702944461797,-0.00018771532605987623,0.00019485294951990484,-0.0005654769555512298,-0.00066593937413596,-0.0011798853666516946,-0.0004426107183590747,0.0002705033755497976,-0.00038976205148329,-31.09390609390609,-37.999999999999986,6.906093906093897,0.9387782233993311,6.0
2025-09-10,0.00032065017790501463,1.6196235790798736e-05,3.728904386361988e-05,0.00022432647386486207,0.00026113551805846566,0.00044018975476599754,9.51928225318838e-05,0.00012944846929407154,0.00015846969911069314,-0.0031379918794615246,-0.0005668810294053659,0.00048625475267560043,-0.0020325404709365617,-0.0023895423536532353,-0.004190096586947629,-0.0014427179283584548,0.0005313574104367189,-0.0014092937803922407,-29.34674615002484,-37.999999999999986,8.653253849975147,2.6832405287075956,5.0
2025-09-11,0.00032033313679877945,1.613221630262467e-05,3.74629032701146e-05,0.0002245497894337221,0.0002610113005659181,0.00043987675463383374,9.500201341233234e-05,0.00012971501927497596,0.000158101882039613,-0.00105021018572258,-0.00021492165948846858,0.00021537288760710264,-0.0006697705448803558,-0.0007893630362325306,-0.0013949497240071532,-0.0005144202035462658,0.000288977991970132,-0.00046314996550243673,-31.959020489755126,-39.000000000000014,7.040979510244888,1.063277820700237,4.0
2025-09-12,0.0003205707476256914,1.627257313627148e-05,3.7816240543343136e-05,0.00022452439398335688,0.0002616075859596957,0.0004396167499363708,9.539395757748886e-05,0.0001302047809890842,0.00015896582849937878,-0.005358771307670673,-0.0009411827456824647,0.0007750506201493381,-0.0034814154344874715,-0.004090998454839491,-0.007163650518657899,-0.0024299674588260205,0.0007901685222410648,-0.002415415941633349,-28.613184079601986,-39.000000000000014,10.386815920398028,4.406076294222805,3.0
2025-09-15,0.0003205771904185201,1.6276340903772765e-05,3.7834508561309124e-05,0.00022453316207732694,0.00026164195091037503,0.00043962518875319636,9.54175358032415e-05,0.0001301439771380168,0.00015905149612770717,-0.006937046880421873,-0.0012072546070398815,0.0009799453952070239,-0.004511282684603961,-0.005300547835339617,-0.009276580492875382,-0.003131738642643433,0.000973510812196926,-0.0031307477307077345,-27.376188094047023,-39.000000000000014,11.62381190595299,5.630519355862601,2.0
2025-09-16,0.00032050137377369114,1.6336461572882106e-05,3.814234561475601e-05,0.00022489145347841558,0.00026143171230253375,0.0004396948501109041,9.482224332488668e-05,0.000130071945279356,0.00015859187798729628,-0.011398463585691083,-0.001959312341095411,0.0015593790975829498,-0.007422082186933572,-0.008719896965886867,-0.015249168724325112,-0.005116102131483302,0.0014918655972459042,-0.005153482912143659,-26.899050474762618,-41.99999999999999,15.100949525237375,9.091661181522376,1.0
2025-09-17,0.00032029012659246837,1.6336661192580932e-05,3.832963680233723e-05,0.0002255562280548889,0.0002616908662276977,0.0004390271753129781,9.44276028318733e-05,0.00013034611788056034,0.00015853932738872203,,,,,,,,,,,,,,
2025-09-18,0.000320316524480105,1.6345694680353518e-05,3.8363997582213774e-05,0.00022554179732718388,0.0002615821731058259,0.00043908195365256254,9.435122002954074e-05,0.00013030464541383748,0.00015851650076445755,-0.01950198984104347,-0.0032837213818566677,0.0027311917233663868,-0.012850174305757151,-0.015114327780108421,-0.02603277284531126,-0.008842150420656359,0.00241668455725999,-0.008877713180019262,-23.550273768043805,-45.000000000000014,21.44972623195621,15.41468247412925,31.0
2025-09-19,0.00032004450305606183,1.636278325214074e-05,3.846657170373049e-05,0.00022493424663755962,0.0002612002263121387,0.00043916351410020323,9.369242863972713e-05,0.00012966164096152639,0.00015841890244577416,0.014045090703392485,0.002301342757553099,-0.0018260583864119803,0.009278613687767272,0.010907543320228093,0.01876838431336612,0.006281362804934837,-0.0014534371843189238,0.00641514138259658,-23.594601287766217,-18.999999999999993,-4.594601287766224,-10.673189346367561,30.0
2025-09-22,0.00031914508849998,1.6135786851619628e-05,3.793817485371823e-05,0.00022348207250269655,0.0002607567396200776,0.0004378136432245161,9.297374211135944e-05,0.0001294141504499225,0.0001577616257263835,0.01464845397973272,0.002401714923280094,-0.001908674876226425,0.009675761315903067,0.011375818687537224,0.01957400180132714,0.006553064210651251,-0.0015233826228123217,0.0066899443051991235,-24.094567404426563,-18.999999999999993,-5.09456740442657,-11.143090140925462,29.0
2025-09-23,0.00031923162631899846,1.607888543395078e-05,3.786436160709473e-05,0.00022346868180055156,0.0002607070370712609,0.0004381298041953852,9.271100645381829e-05,0.0001296158168487771,0.0001577484008760621,0.008263597748636062,0.0013386768011746275,-0.0010413647131268045,0.005463942424808162,0.00642305040315749,0.011047495968849042,0.003674274098918953,-0.000786717468465022,0.003779280407582991,-23.16066066066066,-23.0,-0.16066066066066043,-6.177882582156954,28.0
2025-09-24,0.0003194192337436237,1.593061684578658e-05,3.747061760149506e-05,0.00022265314741297095,0.0002608748130993199,0.0004384705832495908,9.248552374631398e-05,0.00012933841411837121,0.00015768100762088917,0.008190842949741,0.0013263848985844355,-0.0010318493511736395,0.005415010683389752,0.006366637685944209,0.010950425238204246,0.0036411639497285807,-0.0007785814177124811,0.0037459613671774064,-23.121242484969944,-23.0,-0.12124248496994383,-6.121159413238906,27.0
2025-09-25,0.0003189101782843397,1.5839699674091548e-05,3.7747351033743065e-05,0.00022176689439333346,0.000260491005722331,0.00043763276917801975,9.248007629286895e-05,0.00012919366102518448,0.00015777717735128693,0.009454283406598108,0.0015367194533575726,-0.0012032780806675802,0.006247884371666658,0.007346683376952313,0.012637538732435285,0.004210985579017586,-0.0009245148959549377,0.004322243672244221,-23.121242484969944,-21.999999999999975,-1.1212424849699687,-7.104061202587427,26.0
2025-09-26,0.00031727567717411117,1.5329705278689334e-05,3.5063831737100755e-05,0.00022002460012512877,0.00025878502275347357,0.00043601977521417183,9.143167132829623e-05,0.0001283684472355984,0.00015740285905407474,0.010346727465865957,0.0016850578909525602,-0.0013274207022512684,0.006835917919511934,0.008038502717524161,0.013829929977572496,0.004613015119393293,-0.0010284665180627906,0.004729445499490422,-21.836305101535412,-19.99999999999997,-1.8363051015354408,-7.799335347836499,25.0
2025-09-29,0.00031735095948217534,1.5389221189652563e-05,3.5184034868046466e-05,0.00022030614529058303,0.0002587975045768848,0.0004360898737982404,9.138243460824872e-05,0.00012875875122613482,0.0001576463085843469,0.008105948298353621,0.0013120543607779446,-0.0010228841067665849,0.005358027546946015,0.006300313014226222,0.010837433392572732,0.003602720197933554,-0.0007696075724841339,0.003708169297553612,-22.115384615384613,-21.999999999999975,-0.11538461538463807,-6.0567500412750395,24.0
2025-09-30,0.0003173085070913508,1.5551545071940153e-05,3.575331957537502e-05,0.00021986200619927496,0.00025881565190574284,0.00043609645071499784,9.147572432268718e-05,0.00012882490968615896,0.0001575747606097327,0.00664228565720982,0.0010685495397582965,-0.0008234844260592007,0.004392111392743354,0.005165019668886715,0.008882836887333087,0.0029429687664060144,-0.0006007219166139814,0.003040889406254889,-21.993987975951907,-23.0,1.0060120240480934,-4.918575700896947,23.0
2025-10-01,0.00031589174201035453,1.528479251308191e-05,3.5356223223448316e-05,0.00021912342616322135,0.000257372487745165,0.0004343708080707615,9.079560678389536e-05,0.00012596667418573467,0.0001571598635577424,0.008385320073685237,0.0013587033772521219,-0.001060862347010949,0.005542094024714924,0.006516725012815051,0.011210752282946636,0.003728740566147111,-0.0008047917601462504,0.0038357029378621853,-23.364135864135864,-23.0,-0.3641358641358643,-6.27513636338782,22.0
2025-10-02,0.00031592437842335865,1.529992487948338e-05,3.537098074895577e-05,0.00021920839069403,0.00025721977904415014,0.0004344947808968146,9.073749818235952e-05,0.0001260207941028196,0.00015758184335153158,0.008386322298326405,0.0013588799290886174,-0.0010609793064519362,0.005542818574780058,0.0065173244013227586,0.01121217109999099,0.003729119577557344,-0.0008048494762086301,0.0038365669157647674,-24.38217673489765,-23.99999999999998,-0.3821767348976728,-6.275890357115503,21.0
2025-10-03,0.00031578682138334684,1.5159829211370178e-05,3.529271005051319e-05,0.00021917198842903447,0.0002570412276967161,0.00043433163158049844,9.065692912016952e-05,0.00012666511191710507,0.00015745093680744494,0.009698844919631506,0.0015772747787168914,-0.0012393803039612433,0.00640867393684162,0.007535359590052967,0.01296501030069238,0.004320826342477988,-0.0009556123563008725,0.004434827470114221,-24.420199501246877,-23.0,-1.420199501246877,-7.296671666439663,20.0
2025-10-06,0.00031572320302218843,1.5121429456006479e-05,3.5303054290522175e-05,0.0002187267918642623,0.00025679573427421753,0.000434413690879074,9.058544615316879e-05,0.00012661604271268305,0.00015722411635092293,0.010768549457149827,0.0017553340536542047,-0.00138469620466938,0.007113897618784804,0.008364919596167478,0.01439372264996826,0.004803039045008086,-0.0010790525373584356,0.004922266947588015,-24.272088353413658,-21.999999999999975,-2.2720883534136824,-8.128569637328553,19.0
2025-10-07,0.00031575161671990905,1.5038284269597644e-05,3.5035511973027354e-05,0.0002186324689765131,0.0002566940892918428,0.00043462974622297714,9.040665084126867e-05,0.00012635392558307254,0.00015712981783455647,0.009168394113637578,0.0014888483195761952,-0.001167581414764472,0.006058247593335813,0.007123575842131127,0.012256960732547192,0.004081448497299021,-0.0008947433977290074,0.004192710209385115,-24.049925484351714,-23.0,-1.0499254843517143,-6.884197561607217,18.0
2025-10-08,0.00031464828501431407,1.4334667173533476e-05,3.301086493410284e-05,0.0002185160538812313,0.00025523603157733997,0.00043328933301054634,8.950631740975802e-05,0.0001271552447321355,0.0001563271571245485,0.007046596858459954,0.0011350862809619184,-0.000881513279373199,0.004659222737743129,0.005477122585354011,0.009423522954880893,0.0031244745174898916,-0.0006493332073219616,0.0032251644754035984,-23.419540229885058,-23.99999999999998,0.5804597701149206,-5.235054275637565,17.0
2025-10-09,0.0003145601143284687,1.4193591243144874e-05,3.250925022713011e-05,0.0002195199508139828,0.0002548251941401191,0.0004333508885871164,8.906506198847889e-05,0.00012740608964521624,0.00015622884908130462,0.006239926404008729,0.0010006633717226812,-0.0007724420171001543,0.0041281674099916624,0.0048510561689774625,0.00834642786150211,0.002760401312824088,-0.0005560481061096419,0.0028573762205824325,-23.806532663316585,-24.999999999999957,1.1934673366833728,-4.6078210181027055,16.0
2025-10-10,0.0003146398194907738,1.4212910314961761e-05,3.2490378571357085e-05,0.0002197903196950722,0.00025496260342466523,0.00043342031867143734,8.883254264644684e-05,0.0001274336502223066,0.00015633101643480185,0.00881109254518091,0.0014287235828051483,-0.0011217387534304872,0.005824446088593379,0.006845552498613313,0.011780074876080649,0.003919293152174745,-0.0008525793954723037,0.004029538144077188,-23.818407960199007,-22.999999999999954,-0.8184079601990533,-6.607208995152875,15.0
2025-10-13,0.0003186076277929483,1.392775143711991e-05,3.065358475234612e-05,0.00022429266336728608,0.00025828466074091734,0.0004392797803437575,8.916595087766047e-05,0.00012744883789118482,0.00015812956076508808,0.00855307754605244,0.0013848228717570346,-0.0010879856136404085,0.00565613237591555,0.006645657837245909,0.011436067338916191,0.00380151670248814,-0.0008223461182878533,0.003911908768330662,-24.63253612356751,-23.99999999999998,-0.6325361235675331,-6.403479836912833,14.0
2025-10-14,0.0003196667460130734,1.3806199383756185e-05,2.9825314855206147e-05,0.0002243652867861325,0.00025903320073862644,0.0004411410337460558,8.882693409843733e-05,0.00012772437280915736,0.00015790528155465507,0.00841032503723615,0.0013607592008172663,-0.001069277310475226,0.005561340155013283,0.006534853534362373,0.011245874224924991,0.003736343008186431,-0.0008054828054855747,0.0038461262806703546,-24.537962037962036,-23.99999999999998,-0.5379620379620569,-6.291645697838589,13.0
