view,mercado,conditionId,slot_utc,notional_usd,n_trades
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-06-28 00:00,11.993910,1
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-06-28 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-06-29 00:00,84.742140,3
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-06-29 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-06-30 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-06-30 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-01 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-01 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-02 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-02 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-03 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-03 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-04 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-04 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-05 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-05 12:00,20.079900,2
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-06 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-06 12:00,4.955000,2
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-07 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-07 12:00,105.913900,3
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-08 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-08 12:00,267.831900,8
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-09 00:00,0.699300,1
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-09 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-10 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-10 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-11 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-11 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-12 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-12 12:00,1.000000,1
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-13 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-13 12:00,1.000000,2
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-14 00:00,101.897800,7
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt8,0xf99722d6b283c63f35512e80977255f0551fba3923c829884ca496fdb7be1131,2026-07-14 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-11 00:00,13.720000,1
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-11 12:00,32.926056,3
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-12 00:00,63.700000,3
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-12 12:00,6.879900,2
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-13 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-13 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-14 00:00,93.022999,4
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-14 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-15 00:00,1.988789,2
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-15 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-16 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-16 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-17 00:00,29.700000,2
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-17 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-18 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-18 12:00,29.865360,1
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-19 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-19 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-20 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-20 12:00,0.144130,2
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-21 00:00,0.215190,1
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-21 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-22 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-22 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-23 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-23 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-24 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-24 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-25 00:00,105.109295,9
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-25 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-26 00:00,1.109000,1
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-26 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-27 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-27 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-28 00:00,11.957820,1
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-28 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-29 00:00,84.410480,3
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-29 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-30 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-06-30 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-01 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-01 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-02 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-02 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-03 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-03 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-04 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-04 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-05 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-05 12:00,0.020100,2
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-06 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-06 12:00,9.905000,2
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-07 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-07 12:00,42.000000,1
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-08 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-08 12:00,267.751900,8
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-09 00:00,22.198779,2
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-09 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-10 00:00,84.490430,3
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-10 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-11 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-11 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-12 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-12 12:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-13 00:00,0.000000,0
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-13 12:00,1.000000,1
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-14 00:00,1.000000,2
2.2,CPI_june-inflation-us-monthly-20260610151033433_will-monthly-inflation-increase-by-0pt9,0x07c39818cfc204f0905dbfead5644bafc7b4bdc6861388903bd392a2e144813e,2026-07-14 12:00,0.000000,0
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-13 00:00,164.299999,7
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-13 12:00,269.156398,6
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-14 00:00,25.875098,6
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-14 12:00,400.106399,6
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-15 00:00,286.540399,5
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-15 12:00,126.639999,2
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-16 00:00,56.194196,7
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-16 12:00,0.000000,0
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-17 00:00,30.999998,2
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-17 12:00,176.640000,2
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-18 00:00,53.994600,1
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-18 12:00,463.299998,3
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-19 00:00,1142.120000,16
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-19 12:00,2.499999,1
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-20 00:00,642.499997,13
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-20 12:00,202.999997,3
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-21 00:00,129.919999,3
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-21 12:00,712.649996,6
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-22 00:00,12.690000,1
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-22 12:00,0.000000,0
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-23 00:00,525.432000,3
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-23 12:00,462.423298,14
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-24 00:00,102.398798,5
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-24 12:00,19.999999,1
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-25 00:00,1.999999,1
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-25 12:00,22.311399,2
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-26 00:00,15.999998,2
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-26 12:00,53.859999,2
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-27 00:00,0.000000,0
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-27 12:00,3.049999,1
2.2,CPI_march-inflation-monthly_will-monthly-inflation-increase-by-0pt1,0x7db7841bfa0051180efa513e23bd08a1a787cff58c95618d70a4da3dfc88a2f6,2025-03-28 00:00,0.000000,0
